geneName,n_gland,percent_gland,rank_gland,n_silk,percent_silk,rank_silk,type,solution,NSAFMW,NSAF,Length,gene_id,geneNameProtein,silkGroup,LFQ_int,iBAQ
phldb1,2,0.004425024467782379,2547,9,0.008695661701399498,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
polr1b,2,0.004425024467782379,2548,9,0.0021197818037929713,1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pomgnt1,2,0.004425024467782379,2549,9,0.004286669869892454,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppwd1,2,0.004425024467782379,2550,9,0.04104077856990988,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qcce-10352,2,0.004425024467782379,2551,9,0.004223692314690159,892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
selenoo,2,0.004425024467782379,2552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
shh_shhb_twhh,2,0.004425024467782379,2553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slc6a3,2,0.004425024467782379,2554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slc7a9,2,0.004425024467782379,2555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sme,2,0.004425024467782379,2556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sur-8_3,2,0.004425024467782379,2557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tdpoz5_11,2,0.004425024467782379,2558,9,0.004286180477422095,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tdrd3,2,0.004425024467782379,2559,9,0.010792205634604294,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
triaddraft,2,0.004425024467782379,2560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zk546.14_surf6,2,0.004425024467782379,2561,9,0.004408991831507044,691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
znf235_12,2,0.004425024467782379,2562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AgSp2b,1,0.004338259282139587,2563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000122,1,0.004338259282139587,2564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000547,1,0.004338259282139587,2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010149,1,0.004338259282139587,2566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012306,1,0.004338259282139587,2567,9,0.0021814674592355765,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC015527,1,0.004338259282139587,2568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017146,1,0.004338259282139587,2569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC018657,1,0.004338259282139587,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC018923,1,0.004338259282139587,2571,9,0.0021430902387110473,1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019157,1,0.004338259282139587,2572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC021000,1,0.004338259282139587,2573,9,0.0175292741068203,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC022302,1,0.004338259282139587,2574,9,0.0021197818037929713,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adgrb3_fat1,1,0.004338259282139587,2575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ago2_2,1,0.004338259282139587,2576,9,0.01288798694243301,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alpl_4,1,0.004338259282139587,2577,9,0.0021430902387110473,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ano7,1,0.004338259282139587,2578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arhgap39,1,0.004338259282139587,2579,9,0.0021350532579752454,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
brk1-b,1,0.004338259282139587,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c24g6.8,1,0.004338259282139587,2581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cg7872,1,0.004338259282139587,2582,9,0.0021430902387110473,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
emc10,1,0.004338259282139587,2583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ero1b_ero1l,1,0.004338259282139587,2584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f8a1,1,0.004338259282139587,2585,9,0.0021197818037929713,1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fmr1_2,1,0.004338259282139587,2586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
futsch,1,0.004338259282139587,2587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grhpr_6,1,0.004338259282139587,2588,9,0.0021814674592355765,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gyg1_4,1,0.004338259282139587,2589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
klf2,1,0.004338259282139587,2590,9,0.002166888066099482,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lyrm4,1,0.004338259282139587,2591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mphosph8,1,0.004338259282139587,2592,9,0.0021814674592355765,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mras,1,0.004338259282139587,2593,9,0.004432300266425121,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nep2,1,0.004338259282139587,2594,9,0.0021814674592355765,1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nipsnap,1,0.004338259282139587,2595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nuak1_2,1,0.004338259282139587,2596,9,0.019863990062813055,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pex5,1,0.004338259282139587,2597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pgant1,1,0.004338259282139587,2598,9,0.0021814674592355765,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pggt1b,1,0.004338259282139587,2599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pgrp,1,0.004338259282139587,2600,9,0.0021430902387110473,1192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
polr2h,1,0.004338259282139587,2601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppp5c_2,1,0.004338259282139587,2602,9,0.012927748285049898,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smap2,1,0.004338259282139587,2603,9,0.004432300266425121,666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spn88ea,1,0.004338259282139587,2604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sra-1,1,0.004338259282139587,2605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trappc6b,1,0.004338259282139587,2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ttn_2,1,0.004338259282139587,2607,9,0.00646813732912803,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ube2z,1,0.004338259282139587,2608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wol,1,0.004338259282139587,2609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
znfx1,1,0.004338259282139587,2610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC009913,2,0.004251494096496795,2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010615,2,0.004251494096496795,2612,9,0.010760860218950416,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC018548,2,0.004251494096496795,2613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abhd11_5,2,0.004251494096496795,2614,9,0.0021350532579752454,1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atp2b3_2,2,0.004251494096496795,2615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
blm,2,0.004251494096496795,2616,9,0.010799237439474946,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bub1b,2,0.004251494096496795,2617,9,0.002289210027714073,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coasy,2,0.004251494096496795,2618,9,0.0021430902387110473,1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cry1,2,0.004251494096496795,2619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyp2a9_cyp18a1,2,0.004251494096496795,2620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ga18377,2,0.004251494096496795,2621,9,0.0021197818037929713,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grin2b,2,0.004251494096496795,2622,9,0.006436302521003793,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kcnq5_2,2,0.004251494096496795,2623,9,0.0021814674592355765,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ktn1_lama2,2,0.004251494096496795,2624,9,0.023973922099691427,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lanb2,2,0.004251494096496795,2625,9,0.015255335533288504,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
manba,2,0.004251494096496795,2626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
odf3,2,0.004251494096496795,2627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ppfia1_ppfia2,2,0.004251494096496795,2628,9,0.025636528612509205,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prat_ppat,2,0.004251494096496795,2629,9,0.010831072247599183,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rbm15b,2,0.004251494096496795,2630,9,0.006359345411378913,626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sry,2,0.004251494096496795,2631,9,0.006436302521003793,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tbc1d23,2,0.004251494096496795,2632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trmt9b,2,0.004251494096496795,2633,9,0.010754317806550125,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ush,2,0.004251494096496795,2634,9,0.004309978304810529,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC003840,2,0.004164728910854004,2635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC003960,2,0.004164728910854004,2636,9,0.0021197818037929713,1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010343,2,0.004164728910854004,2637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012150,2,0.004164728910854004,2638,9,0.02159961215906096,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014499,2,0.004164728910854004,2639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC016959,2,0.004164728910854004,2640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC022666,2,0.004164728910854004,2641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adcy2_ac76e,2,0.004164728910854004,2642,9,0.010838262547640184,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alkbh2_236,2,0.004164728910854004,2643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca-alpha1d,2,0.004164728910854004,2644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ccdc88c,2,0.004164728910854004,2645,9,0.01728228893456081,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ct,2,0.004164728910854004,2646,9,0.012787813620222722,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyp2f3_cyp2j1_cyp18a1,2,0.004164728910854004,2647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyp3a5,2,0.004164728910854004,2648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ddx20,2,0.004164728910854004,2649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ddx56,2,0.004164728910854004,2650,9,0.0021350532579752454,1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dnah2,2,0.004164728910854004,2651,9,0.019610189297618385,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fbh1,2,0.004164728910854004,2652,9,0.010769589260732397,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
frl,2,0.004164728910854004,2653,9,0.008687492616417776,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ipo11,2,0.004164728910854004,2654,9,0.0021430902387110473,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
let-4_3,2,0.004164728910854004,2655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
med25,2,0.004164728910854004,2656,9,0.01715996697294622,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rdr1_6,2,0.004164728910854004,2657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sbno1,2,0.004164728910854004,2658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scyl1,2,0.004164728910854004,2659,9,0.0021814674592355765,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smc3,2,0.004164728910854004,2660,9,0.025811449899559982,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sycp1,2,0.004164728910854004,2661,9,0.012951056719967975,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zc3h18,2,0.004164728910854004,2662,9,0.010877129160635074,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
znf358_3,2,0.004164728910854004,2663,9,0.008780655791760178,403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000302,1,0.004077963725211212,2664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000452,1,0.004077963725211212,2665,9,0.002166888066099482,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000722,1,0.004077963725211212,2666,9,0.008733549529453669,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000769,1,0.004077963725211212,2667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000871,1,0.004077963725211212,2668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000993,1,0.004077963725211212,2669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC001551,1,0.004077963725211212,2670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC001939,1,0.004077963725211212,2671,9,0.0021430902387110473,1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC002055,1,0.004077963725211212,2672,9,0.004278143496686292,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC002972,1,0.004077963725211212,2673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC003008,1,0.004077963725211212,2674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC003867,1,0.004077963725211212,2675,9,0.012934735916515082,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC004281,1,0.004077963725211212,2676,9,0.0021814674592355765,966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005548,1,0.004077963725211212,2677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005558,1,0.004077963725211212,2678,9,0.0021197818037929713,1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005977,1,0.004077963725211212,2679,9,0.0021430902387110473,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC006403,1,0.004077963725211212,2680,9,0.004362934918471153,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC006704,1,0.004077963725211212,2681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC007509,1,0.004077963725211212,2682,9,0.002289210027714073,898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC007935,1,0.004077963725211212,2683,9,0.006429760108603501,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC008355,1,0.004077963725211212,2684,9,0.0021197818037929713,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC008606,1,0.004077963725211212,2685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC008894,1,0.004077963725211212,2686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC009224,1,0.004077963725211212,2687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC009462,1,0.004077963725211212,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010108,1,0.004077963725211212,2689,9,0.006444339501739595,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010253,1,0.004077963725211212,2690,9,0.004432300266425121,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010759,1,0.004077963725211212,2691,9,0.008603190587103274,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC011289,1,0.004077963725211212,2692,9,0.0021350532579752454,1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012457,1,0.004077963725211212,2693,9,0.0021814674592355765,971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC013547,1,0.004077963725211212,2694,9,0.0021350532579752454,1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014064,1,0.004077963725211212,2695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014600,1,0.004077963725211212,2696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014645,1,0.004077963725211212,2697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014669,1,0.004077963725211212,2698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC015280,1,0.004077963725211212,2699,9,0.01066128673545364,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC015494,1,0.004077963725211212,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC016915,1,0.004077963725211212,2701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC016949,1,0.004077963725211212,2702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017181,1,0.004077963725211212,2703,9,0.002289210027714073,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017376,1,0.004077963725211212,2704,9,0.004286180477422095,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017858,1,0.004077963725211212,2705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC018663,1,0.004077963725211212,2706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019516,1,0.004077963725211212,2707,9,0.004301941324074726,742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019560,1,0.004077963725211212,2708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC020464,1,0.004077963725211212,2709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC020507,1,0.004077963725211212,2710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC021034,1,0.004077963725211212,2711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC021138,1,0.004077963725211212,2712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC021204,1,0.004077963725211212,2713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC021945,1,0.004077963725211212,2714,9,0.019409415658043404,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC022118,1,0.004077963725211212,2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aacs_3,1,0.004077963725211212,2716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abcb6,1,0.004077963725211212,2717,9,0.0065753905051361685,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acpp_acp2,1,0.004077963725211212,2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adamts9_adamts20,1,0.004077963725211212,2719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adgrg6,1,0.004077963725211212,2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
agrn_4,1,0.004077963725211212,2721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapc5,1,0.004077963725211212,2722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ank2,1,0.004077963725211212,2723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ank2_10,1,0.004077963725211212,2724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ank3_22,1,0.004077963725211212,2725,9,0.004362934918471153,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ank3_5,1,0.004077963725211212,2726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ank3_tnni3k,1,0.004077963725211212,2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ankhd1,1,0.004077963725211212,2728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ankk1,1,0.004077963725211212,2729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anxa13,1,0.004077963725211212,2730,9,0.008556084324796763,469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arhgap15_arhgap12,1,0.004077963725211212,2731,9,0.004301249263028548,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arhgef10,1,0.004077963725211212,2732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ascl3,1,0.004077963725211212,2733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atk_2,1,0.004077963725211212,2734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bckdk,1,0.004077963725211212,2735,9,0.0021197818037929713,1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bco1_rpe65,1,0.004077963725211212,2736,9,0.0021430902387110473,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
blm_2,1,0.004077963725211212,2737,9,0.006331857523464458,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
boka,1,0.004077963725211212,2738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cachd1,1,0.004077963725211212,2739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
capsl,1,0.004077963725211212,2740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cdk7,1,0.004077963725211212,2741,9,0.0021197818037929713,1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cenpc,1,0.004077963725211212,2742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cep120,1,0.004077963725211212,2743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cep41,1,0.004077963725211212,2744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cg12084_2,1,0.004077963725211212,2745,9,0.0021430902387110473,1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chadl_4,1,0.004077963725211212,2746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chp_2,1,0.004077963725211212,2747,9,0.0021814674592355765,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cht10_4,1,0.004077963725211212,2748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clvs2_2,1,0.004077963725211212,2749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cnga3_4,1,0.004077963725211212,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cnot4_2,1,0.004077963725211212,2751,9,0.006497988176446398,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cpsf1,1,0.004077963725211212,2752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cstf2_2,1,0.004077963725211212,2753,9,0.002289210027714073,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ct_2,1,0.004077963725211212,2754,9,0.0021350532579752454,1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyp3a11_5,1,0.004077963725211212,2755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyp3a21_cyp6a13_cyp3a11,1,0.004077963725211212,2756,9,0.002289210027714073,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyp3a4,1,0.004077963725211212,2757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d2hgdh,1,0.004077963725211212,2758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dbf4b,1,0.004077963725211212,2759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ddx51,1,0.004077963725211212,2760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dennd5a,1,0.004077963725211212,2761,9,0.002289210027714073,915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dip2_dip2c,1,0.004077963725211212,2762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dnah7,1,0.004077963725211212,2763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dpy-31_bp10,1,0.004077963725211212,2764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dpyd,1,0.004077963725211212,2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dscam2_20,1,0.004077963725211212,2766,9,0.0021350532579752454,1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dscam2_dscam,1,0.004077963725211212,2767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dtnb_3,1,0.004077963725211212,2768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
efhc1_2,1,0.004077963725211212,2769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ep300_3,1,0.004077963725211212,2770,9,0.004324557697946624,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epc1,1,0.004077963725211212,2771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epg5,1,0.004077963725211212,2772,9,0.0021197818037929713,1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eri3_2,1,0.004077963725211212,2773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
